REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,METHOD
SA1,22/01/2022 5:00,1100.073975,-17.49143028,LSTM
SA1,22/01/2022 5:30,1125.643433,-13.75068474,LSTM
SA1,22/01/2022 6:00,1132.550903,-5.970541,LSTM
SA1,22/01/2022 6:30,1307.405151,3.978730917,LSTM
SA1,22/01/2022 7:00,1228.450317,4.165742874,LSTM
SA1,22/01/2022 7:30,1289.486328,43.13998413,LSTM
SA1,22/01/2022 8:00,1452.811523,36.19634628,LSTM
SA1,22/01/2022 8:30,1637.896118,36.30260468,LSTM
SA1,22/01/2022 9:00,1678.322754,94.34653473,LSTM
SA1,22/01/2022 9:30,1623.507568,92.7089386,LSTM
SA1,22/01/2022 10:00,1542.578979,98.0602951,LSTM
SA1,22/01/2022 10:30,1414.599121,106.8609924,LSTM
SA1,22/01/2022 11:00,1257.030396,82.49050903,LSTM
SA1,22/01/2022 11:30,1094.516235,70.77523041,LSTM
SA1,22/01/2022 12:00,1013.003296,69.65300751,LSTM
SA1,22/01/2022 12:30,923.6888428,60.90756607,LSTM
SA1,22/01/2022 13:00,834.0971069,67.45827484,LSTM
SA1,22/01/2022 13:30,813.5054932,65.60755157,LSTM
SA1,22/01/2022 14:00,788.5897217,42.26110458,LSTM
SA1,22/01/2022 14:30,819.4368896,44.80018234,LSTM
SA1,22/01/2022 15:00,908.7062988,47.60976791,LSTM
SA1,22/01/2022 15:30,919.0287476,26.29185295,LSTM
SA1,22/01/2022 16:00,1035.628662,6.212545395,LSTM
SA1,22/01/2022 16:30,1135.808105,-2.696851969,LSTM
SA1,22/01/2022 17:00,1384.304321,-50.71220398,LSTM
SA1,22/01/2022 17:30,1536.911011,-9.416509628,LSTM
SA1,22/01/2022 18:00,1799.483398,70.0256958,LSTM
SA1,22/01/2022 18:30,2006.606812,105.8933182,LSTM
SA1,22/01/2022 19:00,2180.24585,98.36814117,LSTM
SA1,22/01/2022 19:30,2205.131104,67.24396515,LSTM
SA1,22/01/2022 20:00,2174.320801,115.6121445,LSTM
SA1,22/01/2022 20:30,2081.57373,151.2005463,LSTM
SA1,22/01/2022 21:00,2046.792603,115.2084427,LSTM
SA1,22/01/2022 21:30,1928.682373,106.6000443,LSTM
SA1,22/01/2022 22:00,1840.34668,102.6133575,LSTM
SA1,22/01/2022 22:30,1777.323975,91.58866882,LSTM
SA1,22/01/2022 23:00,1648.321655,90.5094986,LSTM
SA1,22/01/2022 23:30,1680.49646,84.54000854,LSTM
SA1,23/01/2022 0:00,1763.883667,69.5239563,LSTM
SA1,23/01/2022 0:30,1630.94043,70.98026276,LSTM
SA1,23/01/2022 1:00,1537.893799,80.89612579,LSTM
SA1,23/01/2022 1:30,1467.330811,75.16766357,LSTM
SA1,23/01/2022 2:00,1445.18811,68.68896484,LSTM
SA1,23/01/2022 2:30,1388.807617,66.90808105,LSTM
SA1,23/01/2022 3:00,1385.681274,66.53701019,LSTM
SA1,23/01/2022 3:30,1346.734009,79.42287445,LSTM
SA1,23/01/2022 4:00,1328.947632,92.43547058,LSTM
SA1,23/01/2022 4:30,1300.930054,87.62301636,LSTM
SA1,23/01/2022 5:00,1327.278931,96.93354034,LSTM
SA1,23/01/2022 5:30,1334.143799,113.9975433,LSTM
SA1,23/01/2022 6:00,1325.570313,96.76593018,LSTM
SA1,23/01/2022 6:30,1399.533936,72.82862091,LSTM
SA1,23/01/2022 7:00,1464.946167,87.79872131,LSTM
SA1,23/01/2022 7:30,1591.609375,129.5813293,LSTM
SA1,23/01/2022 8:00,1706.980347,162.500473,LSTM
SA1,23/01/2022 8:30,1797.160278,195.2450409,LSTM
SA1,23/01/2022 9:00,1880.2854,239.9206848,LSTM
SA1,23/01/2022 9:30,1817.666748,223.7259979,LSTM
SA1,23/01/2022 10:00,1804.121704,190.1369019,LSTM
SA1,23/01/2022 10:30,1625.195435,207.3042603,LSTM
SA1,23/01/2022 11:00,1482.488892,143.157074,LSTM
SA1,23/01/2022 11:30,1327.634766,92.84011841,LSTM
SA1,23/01/2022 12:00,1203.518188,83.35035706,LSTM
SA1,23/01/2022 12:30,1285.570313,76.21218109,LSTM
SA1,23/01/2022 13:00,1251.047363,82.02812195,LSTM
SA1,23/01/2022 13:30,1358.846069,102.7744293,LSTM
SA1,23/01/2022 14:00,1340.363403,118.8098831,LSTM
SA1,23/01/2022 14:30,1475.580322,137.7645569,LSTM
SA1,23/01/2022 15:00,1506.734253,158.5079041,LSTM
SA1,23/01/2022 15:30,1531.219971,140.1743317,LSTM
SA1,23/01/2022 16:00,1581.710449,121.5355072,LSTM
SA1,23/01/2022 16:30,1651.959595,154.8106689,LSTM
SA1,23/01/2022 17:00,1827.696655,199.428009,LSTM
SA1,23/01/2022 17:30,2005.208984,220.8835602,LSTM
SA1,23/01/2022 18:00,2195.820557,237.1102753,LSTM
SA1,23/01/2022 18:30,2279.037842,228.054718,LSTM
SA1,23/01/2022 19:00,2366.563965,223.8383789,LSTM
SA1,23/01/2022 19:30,2270.428955,261.5559692,LSTM
SA1,23/01/2022 20:00,2214.957031,165.6115112,LSTM
SA1,23/01/2022 20:30,2125.888916,85.53888702,LSTM
SA1,23/01/2022 21:00,2053.358643,187.2787933,LSTM
SA1,23/01/2022 21:30,1995.414429,186.5564423,LSTM
SA1,23/01/2022 22:00,1909.916504,105.9590225,LSTM
SA1,23/01/2022 22:30,1792.160278,160.5302277,LSTM
SA1,23/01/2022 23:00,1733.58252,163.1390991,LSTM
SA1,23/01/2022 23:30,1860.444824,96.84516907,LSTM
SA1,24/01/2022 0:00,1729.704224,116.1365662,LSTM
SA1,24/01/2022 0:30,1632.97937,122.7322388,LSTM
SA1,24/01/2022 1:00,1507.073242,90.95475006,LSTM
SA1,24/01/2022 1:30,1444.114624,113.6199341,LSTM
SA1,24/01/2022 2:00,1391.00647,124.4971237,LSTM
SA1,24/01/2022 2:30,1342.199097,84.25231171,LSTM
SA1,24/01/2022 3:00,1304.615112,75.121315,LSTM
SA1,24/01/2022 3:30,1271.578735,73.24760437,LSTM
SA1,24/01/2022 4:00,1219.776367,58.08349228,LSTM
SA1,24/01/2022 4:30,1216.335205,54.93710327,LSTM
SA1,24/01/2022 5:00,1202.313232,64.38088989,LSTM
SA1,24/01/2022 5:30,1190.949951,59.87202454,LSTM
SA1,24/01/2022 6:00,1189.636719,87.25373077,LSTM
SA1,24/01/2022 6:30,1236.543579,115.344986,LSTM
SA1,24/01/2022 7:00,1317.112183,95.05905151,LSTM
SA1,24/01/2022 7:30,1442.442749,120.2430878,LSTM
SA1,24/01/2022 8:00,1443.592163,125.2644577,LSTM
SA1,24/01/2022 8:30,1559.078979,78.64585114,LSTM
SA1,24/01/2022 9:00,1676.014526,88.27896118,LSTM
SA1,24/01/2022 9:30,1821.802124,91.6513443,LSTM
SA1,24/01/2022 10:00,1890.300049,97.6421814,LSTM
SA1,24/01/2022 10:30,1933.032593,112.112381,LSTM
SA1,24/01/2022 11:00,2035.229126,104.7592926,LSTM
SA1,24/01/2022 11:30,2129.33667,103.7163696,LSTM
SA1,24/01/2022 12:00,2029.049072,103.0177612,LSTM
SA1,24/01/2022 12:30,2073.385254,68.65945435,LSTM
SA1,24/01/2022 13:00,2129.893799,45.71352005,LSTM
SA1,24/01/2022 13:30,2181.58374,69.14395142,LSTM
SA1,24/01/2022 14:00,2073.029541,68.90019226,LSTM
SA1,24/01/2022 14:30,2147.787354,55.81148911,LSTM
SA1,24/01/2022 15:00,2111.57251,73.30718231,LSTM
SA1,24/01/2022 15:30,2125.260254,96.85858154,LSTM
SA1,24/01/2022 16:00,2210.947754,129.6925354,LSTM
SA1,24/01/2022 16:30,2225.454102,141.7347412,LSTM
SA1,24/01/2022 17:00,2163.636719,120.1315231,LSTM
SA1,24/01/2022 17:30,2257.154053,111.19664,LSTM
SA1,24/01/2022 18:00,2387.780762,143.2853241,LSTM
SA1,24/01/2022 18:30,2508.783447,157.4717102,LSTM
SA1,24/01/2022 19:00,2581.217285,147.3957062,LSTM
SA1,24/01/2022 19:30,2443.796143,156.0862427,LSTM
SA1,24/01/2022 20:00,2484.109863,124.0221329,LSTM
SA1,24/01/2022 20:30,2309.832764,122.3206177,LSTM
SA1,24/01/2022 21:00,2286.340088,177.993454,LSTM
SA1,24/01/2022 21:30,2194.42627,188.7019043,LSTM
SA1,24/01/2022 22:00,2069.362549,176.102478,LSTM
SA1,24/01/2022 22:30,1931.721069,218.0563354,LSTM
SA1,24/01/2022 23:00,1812.593262,181.6513214,LSTM
SA1,24/01/2022 23:30,1749.088379,112.6884537,LSTM
SA1,25/01/2022 0:00,1799.987183,117.0921707,LSTM
SA1,25/01/2022 0:30,1740.031372,104.8940506,LSTM
SA1,25/01/2022 1:00,1618.670776,101.771019,LSTM
SA1,25/01/2022 1:30,1565.663696,144.2006683,LSTM
SA1,25/01/2022 2:00,1519.639526,145.2780151,LSTM
SA1,25/01/2022 2:30,1456.373291,99.4828949,LSTM
SA1,25/01/2022 3:00,1406.904175,105.2410202,LSTM
SA1,25/01/2022 3:30,1357.36084,94.14543152,LSTM
SA1,25/01/2022 4:00,1316.164795,65.52888489,LSTM
SA1,25/01/2022 4:30,1290.902954,63.48182297,LSTM
SA1,25/01/2022 5:00,1279.68396,63.57938004,LSTM
SA1,25/01/2022 5:30,1282.672241,75.69907379,LSTM
SA1,25/01/2022 6:00,1286.979492,100.0324402,LSTM
SA1,25/01/2022 6:30,1331.383301,105.7851105,LSTM
SA1,25/01/2022 7:00,1392.096924,108.2318726,LSTM
SA1,25/01/2022 7:30,1509.869385,119.1742783,LSTM
SA1,25/01/2022 8:00,1558.650146,132.0198517,LSTM
SA1,25/01/2022 8:30,1675.918823,158.928299,LSTM
SA1,25/01/2022 9:00,1780.19104,199.9515228,LSTM
SA1,25/01/2022 9:30,1784.02002,228.4910278,LSTM
SA1,25/01/2022 10:00,1823.996216,204.5328064,LSTM
SA1,25/01/2022 10:30,1703.052734,157.5058289,LSTM
SA1,25/01/2022 11:00,1695.243652,146.3187103,LSTM
SA1,25/01/2022 11:30,1523.507813,167.3692017,LSTM
SA1,25/01/2022 12:00,1626.084473,152.4045868,LSTM
SA1,25/01/2022 12:30,1529.717285,133.8521423,LSTM
SA1,25/01/2022 13:00,1514.381104,137.1412811,LSTM
SA1,25/01/2022 13:30,1481.535278,141.2861176,LSTM
SA1,25/01/2022 14:00,1518.239258,176.9071503,LSTM
SA1,25/01/2022 14:30,1429.944824,234.4647675,LSTM
SA1,25/01/2022 15:00,1368.620361,207.7310638,LSTM
SA1,25/01/2022 15:30,1283.355957,159.1026611,LSTM
SA1,25/01/2022 16:00,1251.063599,186.0268402,LSTM
SA1,25/01/2022 16:30,1335.755249,186.5123749,LSTM
SA1,25/01/2022 17:00,1456.051758,145.9303284,LSTM
SA1,25/01/2022 17:30,1679.105103,161.4040985,LSTM
SA1,25/01/2022 18:00,1953.255859,175.4807129,LSTM
SA1,25/01/2022 18:30,2105.381104,134.934967,LSTM
SA1,25/01/2022 19:00,2233.345947,128.5504303,LSTM
SA1,25/01/2022 19:30,2134.923584,188.1769562,LSTM
SA1,25/01/2022 20:00,2119.969971,185.0501404,LSTM
SA1,25/01/2022 20:30,1965.340454,94.54093933,LSTM
SA1,25/01/2022 21:00,1859.299438,121.3135071,LSTM
SA1,25/01/2022 21:30,1779.350708,151.6647034,LSTM
SA1,25/01/2022 22:00,1665.247681,114.0265274,LSTM
SA1,25/01/2022 22:30,1603.878174,123.2744598,LSTM
SA1,25/01/2022 23:00,1602.738647,135.4356689,LSTM
SA1,25/01/2022 23:30,1637.352539,95.56403351,LSTM
SA1,26/01/2022 0:00,1619.89502,86.98976898,LSTM
SA1,26/01/2022 0:30,1534.645996,80.08095551,LSTM
SA1,26/01/2022 1:00,1409.991455,47.7617836,LSTM
SA1,26/01/2022 1:30,1358.647949,41.80342865,LSTM
SA1,26/01/2022 2:00,1303.057251,34.27464294,LSTM
SA1,26/01/2022 2:30,1250.266724,22.41682243,LSTM
SA1,26/01/2022 3:00,1175.224243,20.37720299,LSTM
SA1,26/01/2022 3:30,1126.574707,14.35559654,LSTM
SA1,26/01/2022 4:00,1057.514404,6.212919235,LSTM
SA1,26/01/2022 4:30,1036.170166,0.06897904,LSTM
SA1,26/01/2022 5:00,1044.84668,-3.180670023,LSTM
SA1,26/01/2022 5:30,1040.856567,2.396814108,LSTM
SA1,26/01/2022 6:00,1051.242676,9.366640091,LSTM
SA1,26/01/2022 6:30,1109.351196,12.17800713,LSTM
SA1,26/01/2022 7:00,1159.37854,13.74136543,LSTM
SA1,26/01/2022 7:30,1203.888062,20.22459221,LSTM
SA1,26/01/2022 8:00,1195.21875,23.35290337,LSTM
SA1,26/01/2022 8:30,1232.997925,21.67904091,LSTM
SA1,26/01/2022 9:00,1241.892822,23.79135704,LSTM
SA1,26/01/2022 9:30,1205.619873,27.16979408,LSTM
SA1,26/01/2022 10:00,1226.502441,32.74104691,LSTM
SA1,26/01/2022 10:30,1215.520874,25.30880165,LSTM
SA1,26/01/2022 11:00,1207.968262,24.1597538,LSTM
SA1,26/01/2022 11:30,1165.031128,33.34354782,LSTM
SA1,26/01/2022 12:00,1059.4104,30.35507011,LSTM
SA1,26/01/2022 12:30,1206.605469,29.27742195,LSTM
SA1,26/01/2022 13:00,1246.042358,24.10089684,LSTM
SA1,26/01/2022 13:30,1527.830322,24.7383709,LSTM
SA1,26/01/2022 14:00,1641.86084,32.88497925,LSTM
SA1,26/01/2022 14:30,1799.139893,74.68209839,LSTM
SA1,26/01/2022 15:00,1934.318359,131.8703308,LSTM
SA1,26/01/2022 15:30,1868.301758,124.593956,LSTM
SA1,26/01/2022 16:00,2012.155273,59.11741257,LSTM
SA1,26/01/2022 16:30,1873.535522,30.20648003,LSTM
SA1,26/01/2022 17:00,2010.577271,39.56925201,LSTM
SA1,26/01/2022 17:30,2015.665649,45.37700653,LSTM
SA1,26/01/2022 18:00,1994.82312,62.98701477,LSTM
SA1,26/01/2022 18:30,2011.751587,97.66397858,LSTM
SA1,26/01/2022 19:00,2204.206787,117.9753494,LSTM
SA1,26/01/2022 19:30,2096.002441,113.263588,LSTM
SA1,26/01/2022 20:00,2034.359375,96.61537933,LSTM
SA1,26/01/2022 20:30,2021.984497,74.19652557,LSTM
SA1,26/01/2022 21:00,1868.82666,75.01352692,LSTM
SA1,26/01/2022 21:30,1790.009644,81.59786987,LSTM
SA1,26/01/2022 22:00,1761.555786,86.92474365,LSTM
SA1,26/01/2022 22:30,1669.56543,90.29170227,LSTM
SA1,26/01/2022 23:00,1605.841309,79.9420166,LSTM
SA1,26/01/2022 23:30,1647.730225,61.24298096,LSTM
SA1,27/01/2022 0:00,1617.791504,42.25669861,LSTM
SA1,27/01/2022 0:30,1597.863159,32.10009766,LSTM
SA1,27/01/2022 1:00,1464.180786,26.67241096,LSTM
SA1,27/01/2022 1:30,1426.411377,25.565382,LSTM
SA1,27/01/2022 2:00,1329.681274,20.29376793,LSTM
SA1,27/01/2022 2:30,1282.928833,19.69847298,LSTM
SA1,27/01/2022 3:00,1229.297974,8.968664169,LSTM
SA1,27/01/2022 3:30,1176.184448,1.514428854,LSTM
SA1,27/01/2022 4:00,1147.800293,4.086183548,LSTM
SA1,27/01/2022 4:30,1103.335815,-0.082891688,LSTM
SA1,27/01/2022 5:00,1059.156494,0.294366598,LSTM
SA1,27/01/2022 5:30,1058.305664,-2.985677958,LSTM
SA1,27/01/2022 6:00,1064.576782,-1.798078775,LSTM
SA1,27/01/2022 6:30,1074.339111,7.018400192,LSTM
SA1,27/01/2022 7:00,1119.202393,5.745615005,LSTM
SA1,27/01/2022 7:30,1151.97876,8.40187645,LSTM
SA1,27/01/2022 8:00,1182.430054,16.69325066,LSTM
SA1,27/01/2022 8:30,1177.134521,20.52711296,LSTM
SA1,27/01/2022 9:00,1197.606079,25.06556129,LSTM
SA1,27/01/2022 9:30,1209.376099,8.388422012,LSTM
SA1,27/01/2022 10:00,1259.873169,-8.267049789,LSTM
SA1,27/01/2022 10:30,1288.836182,-10.65387535,LSTM
SA1,27/01/2022 11:00,1193.516479,-20.60230064,LSTM
SA1,27/01/2022 11:30,1180.294678,-24.62915611,LSTM
SA1,27/01/2022 12:00,1123.024292,-28.6490612,LSTM
SA1,27/01/2022 12:30,1177.653564,-24.67030907,LSTM
SA1,27/01/2022 13:00,1247.418335,-24.91576958,LSTM
SA1,27/01/2022 13:30,1369.528564,-25.03229332,LSTM
SA1,27/01/2022 14:00,1354.102783,-9.532407761,LSTM
SA1,27/01/2022 14:30,1497.331543,3.517312765,LSTM
SA1,27/01/2022 15:00,1333.578857,23.68855476,LSTM
SA1,27/01/2022 15:30,1447.914551,34.12599564,LSTM
SA1,27/01/2022 16:00,1469.52417,37.7739563,LSTM
SA1,27/01/2022 16:30,1426.888306,48.12465668,LSTM
SA1,27/01/2022 17:00,1549.664307,54.16662216,LSTM
SA1,27/01/2022 17:30,1675.40332,70.01371002,LSTM
SA1,27/01/2022 18:00,1846.119141,72.10991669,LSTM
SA1,27/01/2022 18:30,1855.402588,76.93643188,LSTM
SA1,27/01/2022 19:00,2006.562012,103.4354172,LSTM
SA1,27/01/2022 19:30,1930.474854,108.1235809,LSTM
SA1,27/01/2022 20:00,1884.945679,86.68753052,LSTM
SA1,27/01/2022 20:30,1805.978882,72.06340027,LSTM
SA1,27/01/2022 21:00,1678.619141,65.19219971,LSTM
SA1,27/01/2022 21:30,1623.601563,51.86518478,LSTM
SA1,27/01/2022 22:00,1577.733398,51.55435562,LSTM
SA1,27/01/2022 22:30,1494.237915,45.90759277,LSTM
SA1,27/01/2022 23:00,1374.781006,31.7043438,LSTM
SA1,27/01/2022 23:30,1340.774048,28.6761837,LSTM
SA1,28/01/2022 0:00,1451.352905,27.66088676,LSTM
SA1,28/01/2022 0:30,1361.902222,31.91955757,LSTM
SA1,28/01/2022 1:00,1295.984863,30.64892387,LSTM
SA1,28/01/2022 1:30,1258.661011,20.46613884,LSTM
SA1,28/01/2022 2:00,1249.279541,14.79156303,LSTM
SA1,28/01/2022 2:30,1213.350952,11.7201786,LSTM
SA1,28/01/2022 3:00,1166.329346,12.87610435,LSTM
SA1,28/01/2022 3:30,1090.805054,9.823312759,LSTM
SA1,28/01/2022 4:00,1063.296875,7.105043411,LSTM
SA1,28/01/2022 4:30,1064.463867,1.053628683,LSTM
SA1,28/01/2022 5:00,1040.689575,-1.509626627,LSTM
SA1,28/01/2022 5:30,1057.806763,3.889055014,LSTM
SA1,28/01/2022 6:00,1056.661987,3.313379049,LSTM
SA1,28/01/2022 6:30,1148.699585,7.805749893,LSTM
SA1,28/01/2022 7:00,1169.462891,19.13446236,LSTM
SA1,28/01/2022 7:30,1214.892578,35.07419968,LSTM
SA1,28/01/2022 8:00,1403.615723,55.28422546,LSTM
SA1,28/01/2022 8:30,1406.822266,71.47338867,LSTM
SA1,28/01/2022 9:00,1530.906128,74.75273895,LSTM
SA1,28/01/2022 9:30,1523.650269,80.01010895,LSTM
SA1,28/01/2022 10:00,1502.988159,91.89326477,LSTM
SA1,28/01/2022 10:30,1277.295166,76.14904022,LSTM
SA1,28/01/2022 11:00,1223.071899,42.70698166,LSTM
SA1,28/01/2022 11:30,1048.284058,28.69099617,LSTM
SA1,28/01/2022 12:00,902.5246582,-13.82011223,LSTM
SA1,28/01/2022 12:30,826.5429077,-28.21499443,LSTM
SA1,28/01/2022 13:00,853.644165,-51.91825104,LSTM
SA1,28/01/2022 13:30,904.8204346,-143.8852081,LSTM
SA1,28/01/2022 14:00,857.0352783,-126.0028839,LSTM
SA1,28/01/2022 14:30,909.5234985,-131.729126,LSTM
SA1,28/01/2022 15:00,900.0928345,-93.43634033,LSTM
SA1,28/01/2022 15:30,924.460022,-70.00697327,LSTM
SA1,28/01/2022 16:00,1007.353088,-84.48939514,LSTM
SA1,28/01/2022 16:30,1118.801514,-57.1879425,LSTM
SA1,28/01/2022 17:00,1226.657104,-29.68409538,LSTM
SA1,28/01/2022 17:30,1349.705933,48.20360947,LSTM
SA1,28/01/2022 18:00,1563.45874,80.68373871,LSTM
SA1,28/01/2022 18:30,1818.099609,165.4082489,LSTM
SA1,28/01/2022 19:00,1956.958496,168.108902,LSTM
SA1,28/01/2022 19:30,1977.29248,87.56821442,LSTM
SA1,28/01/2022 20:00,1923.179321,78.76318359,LSTM
SA1,28/01/2022 20:30,1877.191895,72.3910675,LSTM
SA1,28/01/2022 21:00,1771.486084,54.56866074,LSTM
SA1,28/01/2022 21:30,1708.5177,49.29779434,LSTM
SA1,28/01/2022 22:00,1633.654907,57.19550323,LSTM
SA1,28/01/2022 22:30,1555.168091,57.36599731,LSTM
SA1,28/01/2022 23:00,1502.415649,44.07511902,LSTM
SA1,28/01/2022 23:30,1492.456177,31.07059288,LSTM
SA1,29/01/2022 0:00,1498.318726,21.25985146,LSTM
SA1,29/01/2022 0:30,1419.723022,23.83172035,LSTM
SA1,29/01/2022 1:00,1347.171143,17.06627846,LSTM
SA1,29/01/2022 1:30,1323.60791,14.50959587,LSTM
SA1,29/01/2022 2:00,1279.162964,20.51720238,LSTM
SA1,29/01/2022 2:30,1242.371948,13.02387428,LSTM
SA1,29/01/2022 3:00,1199.850342,6.931512833,LSTM
SA1,29/01/2022 3:30,1138.165405,3.467805624,LSTM
SA1,29/01/2022 4:00,1101.801636,-3.135908365,LSTM
SA1,29/01/2022 4:30,1087.874878,-2.645666361,LSTM
SA1,29/01/2022 5:00,1073.445679,-5.150449753,LSTM
SA1,29/01/2022 5:30,1054.356323,-4.257001877,LSTM
SA1,29/01/2022 6:00,1052.36084,0.510499716,LSTM
SA1,29/01/2022 6:30,1116.858521,-1.211393595,LSTM
SA1,29/01/2022 7:00,1144.359863,22.96650887,LSTM
SA1,29/01/2022 7:30,1249.292725,41.53794861,LSTM
SA1,29/01/2022 8:00,1279.675171,60.42401886,LSTM
SA1,29/01/2022 8:30,1312.611816,84.46720123,LSTM
SA1,29/01/2022 9:00,1382.598389,66.61554718,LSTM
SA1,29/01/2022 9:30,1276.177979,46.09093094,LSTM
SA1,29/01/2022 10:00,1136.974609,34.26374435,LSTM
SA1,29/01/2022 10:30,1040.571899,5.102998734,LSTM
SA1,29/01/2022 11:00,887.2483521,-3.910497904,LSTM
SA1,29/01/2022 11:30,829.3637085,-48.82171631,LSTM
SA1,29/01/2022 12:00,875.6742554,-112.5047455,LSTM
SA1,29/01/2022 12:30,815.0431519,-63.83543396,LSTM
SA1,29/01/2022 13:00,816.5644531,-33.10961914,LSTM
SA1,29/01/2022 13:30,1011.077148,-32.09205627,LSTM
SA1,29/01/2022 14:00,1197.340454,-8.415739059,LSTM
SA1,29/01/2022 14:30,1289.034912,-17.57640648,LSTM
SA1,29/01/2022 15:00,1323.6875,-2.068777323,LSTM
SA1,29/01/2022 15:30,1379.564819,2.436815023,LSTM
SA1,29/01/2022 16:00,1421.881958,16.16182137,LSTM
SA1,29/01/2022 16:30,1443.953247,31.43174553,LSTM
SA1,29/01/2022 17:00,1458.155884,33.1685257,LSTM
SA1,29/01/2022 17:30,1611.074219,35.36035919,LSTM
SA1,29/01/2022 18:00,1742.564819,83.34334564,LSTM
SA1,29/01/2022 18:30,1863.927124,125.2453918,LSTM
SA1,29/01/2022 19:00,1895.596191,106.4740601,LSTM
SA1,29/01/2022 19:30,1821.609009,85.04681396,LSTM
SA1,29/01/2022 20:00,1786.204712,62.10063934,LSTM
SA1,29/01/2022 20:30,1684.047607,56.5823288,LSTM
SA1,29/01/2022 21:00,1637.55249,67.67671204,LSTM
SA1,29/01/2022 21:30,1540.66748,80.89987183,LSTM
SA1,29/01/2022 22:00,1472.314331,55.82714462,LSTM
SA1,29/01/2022 22:30,1435.958374,15.43539238,LSTM
SA1,29/01/2022 23:00,1412.403809,2.456865072,LSTM
SA1,29/01/2022 23:30,1448.761597,-2.697660685,LSTM
SA1,30/01/2022 0:00,1392.64563,-9.218961716,LSTM
SA1,30/01/2022 0:30,1374.143311,-14.29261589,LSTM
SA1,30/01/2022 1:00,1313.166504,-20.63690758,LSTM
SA1,30/01/2022 1:30,1284.312744,-23.74085045,LSTM
SA1,30/01/2022 2:00,1278.123535,-24.80812645,LSTM
SA1,30/01/2022 2:30,1310.081299,-26.61169243,LSTM
SA1,30/01/2022 3:00,1253.329224,-29.64361382,LSTM
SA1,30/01/2022 3:30,1235.717896,-33.47022247,LSTM
SA1,30/01/2022 4:00,1198.202637,-35.3059845,LSTM
SA1,30/01/2022 4:30,1191.092773,-39.61230469,LSTM
SA1,30/01/2022 5:00,1170.963379,-47.86850739,LSTM
SA1,30/01/2022 5:30,1187.166626,-43.50237274,LSTM
SA1,30/01/2022 6:00,1229.314819,-34.29088593,LSTM
SA1,30/01/2022 6:30,1260.555786,-28.36521721,LSTM
SA1,30/01/2022 7:00,1235.213745,-14.92776299,LSTM
SA1,30/01/2022 7:30,1302.724609,-2.959966898,LSTM
SA1,30/01/2022 8:00,1472.740845,1.260652304,LSTM
SA1,30/01/2022 8:30,1549.316406,29.76098442,LSTM
SA1,30/01/2022 9:00,1642.614502,46.05461884,LSTM
SA1,30/01/2022 9:30,1590.730591,13.96920967,LSTM
SA1,30/01/2022 10:00,1372.484863,-1.375959635,LSTM
SA1,30/01/2022 10:30,1508.140259,-7.785535812,LSTM
SA1,30/01/2022 11:00,1445.68689,-18.86806297,LSTM
SA1,30/01/2022 11:30,1385.543945,-28.30111504,LSTM
SA1,30/01/2022 12:00,1236.708496,-80.4602356,LSTM
SA1,30/01/2022 12:30,1096.784302,-101.017395,LSTM
SA1,30/01/2022 13:00,1195.174805,-88.63838196,LSTM
SA1,30/01/2022 13:30,1207.020874,-94.8629303,LSTM
SA1,30/01/2022 14:00,1192.02356,-86.59727478,LSTM
SA1,30/01/2022 14:30,1173.594482,-47.14794159,LSTM
SA1,30/01/2022 15:00,1145.857056,-55.33169556,LSTM
SA1,30/01/2022 15:30,1175.637207,-48.15590668,LSTM
SA1,30/01/2022 16:00,1137.921265,-14.14769554,LSTM
SA1,30/01/2022 16:30,1263.223511,-79.27407837,LSTM
SA1,30/01/2022 17:00,1470.897949,-34.82174683,LSTM
SA1,30/01/2022 17:30,1547.290039,19.97502708,LSTM
SA1,30/01/2022 18:00,1726.997925,38.50036621,LSTM
SA1,30/01/2022 18:30,1893.867554,100.5343246,LSTM
SA1,30/01/2022 19:00,2025.236694,138.448349,LSTM
SA1,30/01/2022 19:30,2002.452881,130.7461395,LSTM
SA1,30/01/2022 20:00,1963.956909,92.42927551,LSTM
SA1,30/01/2022 20:30,1955.33313,88.00022888,LSTM
SA1,30/01/2022 21:00,1853.544678,81.21548462,LSTM
SA1,30/01/2022 21:30,1795.602173,63.66116333,LSTM
SA1,30/01/2022 22:00,1724.356567,70.77700043,LSTM
SA1,30/01/2022 22:30,1618.08606,68.66352081,LSTM
SA1,30/01/2022 23:00,1561.767456,52.48942947,LSTM
SA1,30/01/2022 23:30,1624.062256,34.24836731,LSTM
SA1,31/01/2022 0:00,1645.906738,14.48674583,LSTM
SA1,31/01/2022 0:30,1544.832764,3.571962118,LSTM
SA1,31/01/2022 1:00,1456.07019,-1.317335367,LSTM
SA1,31/01/2022 1:30,1398.484619,-3.862524271,LSTM
SA1,31/01/2022 2:00,1363.92041,-7.049718857,LSTM
SA1,31/01/2022 2:30,1304.342651,-3.763151407,LSTM
SA1,31/01/2022 3:00,1264.140747,6.382612228,LSTM
SA1,31/01/2022 3:30,1207.422607,6.685277939,LSTM
SA1,31/01/2022 4:00,1174.598267,8.326185226,LSTM
SA1,31/01/2022 4:30,1173.820557,37.8873291,LSTM
SA1,31/01/2022 5:00,1143.493286,81.41518402,LSTM
SA1,31/01/2022 5:30,1132.494995,117.8625793,LSTM
